_id,updated,competitionId,homeId,awayId,homeConferenceId,awayConferenceId,gameId,isLiveStream,isNeutral,inDivision,gameDate,tournamentId,conferenceId,didHomeWin,isExhib,isExhibAgst,periodNumber,periodType,periodIdx,period,teamIdAgst,teamMarketAgst,teamId,teamMarket,playerId,fullName,actionNumber,minsIntoGame,secsIntoGame,clock,shotClock,actionDuration,actionType,subType,success,homePts,awayPts,homeScore,awayScore,side,anGs,paGs,xRaw,yRaw,x,y,hexX,hexY,shotDist,zonesGenius,zones6,zones13,zones17,dists7,awayLineupId,homeLineupId,prevActionType,assisterId
2171580-168,2022-12-16 05:03:04 UTC,33535,105502,105632,74,74,2171580,true,false,true,2022-12-15,0,74,false,false,false,2,REGULAR,2,q2,105632,UCLA,105502,Southern California,958190,Destiny Littleton,168,17,1015,03:05:00,19,10,2pt,layup,false,0,0,22,26,RIGHT,271,0,89,58,21,36.66,20.6125,35.7,6.474,inthepaint,paint2,paint2,slp2,sht2,1928813-1320951-1928812-1928817-1612047,1321328-958190-1353432-1001636-1688710,rebound,
2171580-172,2022-12-16 05:03:04 UTC,33535,105502,105632,74,74,2171580,true,false,true,2022-12-15,0,74,false,false,false,2,REGULAR,2,q2,105632,UCLA,105502,Southern California,1001636,Kadi Sissoko,172,18,1025,02:55:00,11,10,2pt,layup,true,2,0,24,26,RIGHT,278,0,93,58,21,40.42,20.6125,39.9,4.215,inthepaint,atr2,atr2,atr2,atr2,1928813-1320951-1928812-1928823-1612047,1321328-958190-1353432-1001636-1688710,timeout,958190
2171580-174,2022-12-16 05:03:04 UTC,33535,105502,105632,74,74,2171580,true,false,true,2022-12-15,0,74,false,false,false,2,REGULAR,2,q2,105502,Southern California,105632,UCLA,1320951,Charisma Osborne,174,18,1039,02:41:00,20,14,3pt,jumpshot,false,0,0,24,26,LEFT,280,0,29,76,38,19.740000000000009,37.5875,18.9,25.562,outsideright,atb3,rw3,rw3,lng3,1928813-1320951-1928812-1928823-1612047,1321328-958190-1353432-1001636-1688710,assist,
2171580-177,2022-12-16 05:03:04 UTC,33535,105502,105632,74,74,2171580,true,false,true,2022-12-15,0,74,false,false,false,2,REGULAR,2,q2,105502,Southern California,105632,UCLA,1320951,Charisma Osborne,177,18,1065,02:15:00,15,16,3pt,jumpshot,false,0,0,24,26,LEFT,287,0,18,92,46,30.08,46.075,29.4,24.025,outsideright,atb3,rw3,rw3,sht3,1928813-1320951-1928812-1928817-1612047,1321328-958190-1353432-1001636-1688710,turnover,
2171580-179,2022-12-16 05:03:04 UTC,33535,105502,105632,74,74,2171580,true,false,true,2022-12-15,0,74,false,false,false,2,REGULAR,2,q2,105502,Southern California,105632,UCLA,1320951,Charisma Osborne,179,18,1070,02:10:00,20,0,2pt,layup,true,0,2,24,28,LEFT,289,0,6,50,25,41.36,24.25,42,0.39,underbasket,atr2,atr2,atr2,atr2,1928813-1320951-1928812-1928817-1612047,1321328-958190-1353432-1001636-1688710,rebound,
2171580-181,2022-12-16 05:03:04 UTC,33535,105502,105632,74,74,2171580,true,false,true,2022-12-15,0,74,false,false,false,2,REGULAR,2,q2,105502,Southern California,105632,UCLA,1320951,Charisma Osborne,181,19,1082,01:58:00,23,8,3pt,jumpshot,false,0,0,24,28,LEFT,293,0,22,14,7,26.319999999999993,7.275,25.2,23.708,outsideleft,atb3,lw3,lw3,sht3,1928813-1320951-1928812-1928817-1612047,1321328-958190-1353432-1001636-1688710,turnover,
2171580-183,2022-12-16 05:03:04 UTC,33535,105502,105632,74,74,2171580,true,false,true,2022-12-15,0,74,false,false,false,2,REGULAR,2,q2,105502,Southern California,105632,UCLA,1320951,Charisma Osborne,183,19,1088,01:52:00,20,1,2pt,jumpshot,false,0,0,24,28,LEFT,295,0,16,25,12.5,31.960000000000008,13.3375,31.5,15.877,insideleft,mid2,le2,le2,lng2,1928813-1320951-1928812-1928817-1612047,1321328-958190-1353432-1001636-1688710,rebound,
2171580-185,2022-12-16 05:03:04 UTC,33535,105502,105632,74,74,2171580,true,false,true,2022-12-15,0,74,false,false,false,2,REGULAR,2,q2,105502,Southern California,105632,UCLA,1612047,Emily Bessoir,185,19,1092,01:48:00,19,2,3pt,jumpshot,true,0,3,24,31,LEFT,297,0,33,46,23,15.980000000000004,23.0375,14.7,25.847,outsidecenter,atb3,tok3,tok3,lng3,1928813-1320951-1928812-1928817-1612047,1321328-958190-1353432-1001636-1688710,rebound,1320951
2171580-189,2022-12-16 05:03:04 UTC,33535,105502,105632,74,74,2171580,true,false,true,2022-12-15,0,74,false,false,false,2,REGULAR,2,q2,105502,Southern California,105632,UCLA,1928812,Kiki Rice,189,19,1112,01:28:00,27,4,2pt,drivinglayup,true,0,2,24,33,LEFT,302,0,6,57,28.5,41.36,29.1,42,3.522,underbasket,atr2,atr2,atr2,atr2,1928813-1320951-1928812-1928817-1612047,1321328-958190-1353432-1001636-1688710,steal,
2171580-193,2022-12-16 05:03:04 UTC,33535,105502,105632,74,74,2171580,true,false,true,2022-12-15,0,74,false,false,false,2,REGULAR,2,q2,105632,UCLA,105502,Southern California,1001636,Kadi Sissoko,193,19,1137,01:03:00,6,25,2pt,jumpshot,false,0,0,24,34,RIGHT,311,0,88,20,40,35.72,40.0125,35.7,16.167,insideright,mid2,rb2,rb2,lng2,1928813-1928812-1928823-1928817-1612047,1321328-958190-1599990-1001636-1688710,freethrow,
2171580-195,2022-12-16 05:03:04 UTC,33535,105502,105632,74,74,2171580,true,false,true,2022-12-15,0,74,false,false,false,2,REGULAR,2,q2,105632,UCLA,105502,Southern California,1688710,Rayah Marshall,195,20,1142.7,00:57:30,19,2.3,2pt,layup,true,2,0,26,34,RIGHT,315,0,93,44,28,40.42,27.8875,39.9,3.282,underbasket,atr2,atr2,atr2,atr2,1928813-1928812-1928823-1928817-1612047,1321328-958190-1599990-1001636-1688710,rebound,1001636
2171580-197,2022-12-16 05:03:04 UTC,33535,105502,105632,74,74,2171580,true,false,true,2022-12-15,0,74,false,false,false,2,REGULAR,2,q2,105502,Southern California,105632,UCLA,1928812,Kiki Rice,197,20,1159.3,00:40:70,17,16.6,2pt,drivinglayup,true,0,2,26,36,LEFT,317,0,7,45,22.5,40.42,23.0375,39.9,2.832,underbasket,atr2,atr2,atr2,atr2,1928813-1928812-1928823-1928817-1612047,1321328-958190-1599990-1001636-1688710,assist,
2171580-202,2022-12-16 05:03:04 UTC,33535,105502,105632,74,74,2171580,true,false,true,2022-12-15,0,74,false,false,false,2,REGULAR,2,q2,105502,Southern California,105632,UCLA,1612047,Emily Bessoir,202,20,1194.3,00:05:70,6,14,3pt,jumpshot,true,0,3,28,39,LEFT,328,0,26,17,8.5,22.560000000000002,8.4875,23.1,25.308,outsideleft,atb3,lw3,lw3,lng3,1928813-1320951-1928812-1928823-1612047,1321328-937360-958190-1001636-1688710,freethrow,1320951
2171580-211,2022-12-16 05:03:04 UTC,33535,105502,105632,74,74,2171580,true,false,true,2022-12-15,0,74,false,false,false,3,REGULAR,3,q3,105632,UCLA,105502,Southern California,1001636,Kadi Sissoko,211,21,1236,09:24:00,14,17,3pt,jumpshot,false,0,0,28,39,LEFT,355,0,26,16,8,22.560000000000002,8.4875,23.1,25.637,outsideleft,atb3,lw3,lw3,lng3,1320951-958626-1928812-1928817-1612047,1309478-958190-1599990-1001636-1688710,foulon,
2171580-214,2022-12-16 05:03:04 UTC,33535,105502,105632,74,74,2171580,true,false,true,2022-12-15,0,74,false,false,false,3,REGULAR,3,q3,105632,UCLA,105502,Southern California,1599990,Okako Adika,214,21,1256,09:04:00,19,12,3pt,jumpshot,false,0,0,28,39,LEFT,360,0,25,17,8.5,23.5,8.4875,23.1,24.603,outsideleft,atb3,lw3,lw3,sht3,1320951-958626-1928812-1928817-1612047,1309478-958190-1599990-1001636-1688710,turnover,
2171580-218,2022-12-16 05:03:04 UTC,33535,105502,105632,74,74,2171580,true,false,true,2022-12-15,0,74,false,false,false,3,REGULAR,3,q3,105502,Southern California,105632,UCLA,1928812,Kiki Rice,218,22,1277,08:43:00,10,20,2pt,drivinglayup,false,0,0,28,39,RIGHT,368,0,92,55,22.5,39.47999999999999,23.0375,39.9,3.377,underbasket,atr2,atr2,atr2,atr2,1320951-958626-1928812-1928817-1612047,1309478-958190-1712868-1001636-1688710,foulon,
2171580-220,2022-12-16 05:03:04 UTC,33535,105502,105632,74,74,2171580,true,false,true,2022-12-15,0,74,false,false,false,3,REGULAR,3,q3,105502,Southern California,105632,UCLA,1928812,Kiki Rice,220,22,1281,08:39:00,20,1,2pt,layup,false,0,0,28,39,RIGHT,371,0,88,46,27,35.72,27.8875,35.7,6.353,inthepaint,paint2,paint2,srp2,sht2,1320951-958626-1928812-1928817-1612047,1309478-958190-1712868-1001636-1688710,rebound,
2171580-223,2022-12-16 05:03:04 UTC,33535,105502,105632,74,74,2171580,true,false,true,2022-12-15,0,74,false,false,false,3,REGULAR,3,q3,105632,UCLA,105502,Southern California,1001636,Kadi Sissoko,223,22,1297,08:23:00,13,16,2pt,layup,false,0,0,28,39,LEFT,377,0,14,46,23,33.84,21.825,33.6,8.159,inthepaint,paint2,paint2,flp2,sht2,1320951-958626-1928812-1928817-1612047,1309478-958190-1712868-1001636-1688710,rebound,
2171580-227,2022-12-16 05:03:04 UTC,33535,105502,105632,74,74,2171580,true,false,true,2022-12-15,0,74,false,false,false,3,REGULAR,3,q3,105502,Southern California,105632,UCLA,1612047,Emily Bessoir,227,22,1316,08:04:00,12,19,2pt,layup,false,0,0,28,39,RIGHT,382,0,89,54,23,36.66,23.0375,35.7,5.469,inthepaint,paint2,paint2,slp2,sht2,1320951-958626-1928812-1928817-1612047,1309478-958190-1712868-1001636-1688710,foulon,
2171580-230,2022-12-16 05:03:04 UTC,33535,105502,105632,74,74,2171580,true,false,true,2022-12-15,0,74,false,false,false,3,REGULAR,3,q3,105632,UCLA,105502,Southern California,1688710,Rayah Marshall,230,23,1327,07:53:00,21,8,2pt,hookshot,false,0,0,28,39,LEFT,385,0,10,67,33.5,37.599999999999994,33.95,37.8,9.459,insideright,mid2,rb2,rb2,sht2,1320951-958626-1928812-1928817-1612047,1309478-958190-1712868-1001636-1688710,rebound,
2171580-232,2022-12-16 05:03:04 UTC,33535,105502,105632,74,74,2171580,true,false,true,2022-12-15,0,74,false,false,false,3,REGULAR,3,q3,105502,Southern California,105632,UCLA,1320951,Charisma Osborne,232,23,1333,07:47:00,26,3,2pt,pullupjumpshot,false,0,0,28,39,RIGHT,387,0,93,21,39.5,40.42,40.0125,39.9,14.561,insideright,mid2,rb2,rb2,med2,1320951-958626-1928812-1928817-1612047,1309478-958190-1712868-1001636-1688710,rebound,
2171580-234,2022-12-16 05:03:04 UTC,33535,105502,105632,74,74,2171580,true,false,true,2022-12-15,0,74,false,false,false,3,REGULAR,3,q3,105632,UCLA,105502,Southern California,958190,Destiny Littleton,234,23,1344,07:36:00,22,7,3pt,jumpshot,false,0,0,28,39,LEFT,389,0,24,8,4,24.439999999999998,4.85,25.2,27.215,outsideleft,atb3,lw3,lw3,lng3,1320951-958626-1928812-1928817-1612047,1309478-958190-1712868-1001636-1688710,rebound,
2171580-236,2022-12-16 05:03:04 UTC,33535,105502,105632,74,74,2171580,true,false,true,2022-12-15,0,74,false,false,false,3,REGULAR,3,q3,105502,Southern California,105632,UCLA,1928812,Kiki Rice,236,23,1362,07:18:00,15,14,3pt,jumpshot,false,0,0,28,39,RIGHT,391,0,65,37,31.5,14.099999999999994,30.3125,14.7,28.404,outsidecenter,atb3,tok3,tok3,lng3,1320951-958626-1928812-1928817-1612047,1309478-958190-1712868-1001636-1688710,rebound,
2171580-238,2022-12-16 05:03:04 UTC,33535,105502,105632,74,74,2171580,true,false,true,2022-12-15,0,74,false,false,false,3,REGULAR,3,q3,105632,UCLA,105502,Southern California,1712868,Taylor Bigby,238,24,1383,06:57:00,13,16,3pt,jumpshot,true,3,0,31,39,LEFT,393,0,6,95,47.5,41.36,48.5,42,22.503,outsiderightwing,c3,rc3,rc3,sht3,1320951-958626-1928812-1928817-1612047,1309478-958190-1712868-1001636-1688710,rebound,958190
2171580-240,2022-12-16 05:03:04 UTC,33535,105502,105632,74,74,2171580,true,false,true,2022-12-15,0,74,false,false,false,3,REGULAR,3,q3,105502,Southern California,105632,UCLA,1612047,Emily Bessoir,240,24,1405,06:35:00,12,22,2pt,jumpshot,true,0,2,31,41,RIGHT,395,0,93,42,29,40.42,27.8875,39.9,4.215,inthepaint,atr2,atr2,atr2,atr2,1320951-958626-1928812-1928817-1612047,1309478-958190-1712868-1001636-1688710,assist,958626
2171580-242,2022-12-16 05:03:04 UTC,33535,105502,105632,74,74,2171580,true,false,true,2022-12-15,0,74,false,false,false,3,REGULAR,3,q3,105632,UCLA,105502,Southern California,1309478,Kayla Williams,242,24,1424,06:16:00,15,19,2pt,drivinglayup,false,0,0,31,41,LEFT,397,0,9,43,21.5,38.540000000000006,21.825,37.8,4.749,inthepaint,paint2,paint2,slp2,sht2,1320951-958626-1928812-1928817-1612047,1309478-958190-1712868-1001636-1688710,assist,
2171580-244,2022-12-16 05:03:04 UTC,33535,105502,105632,74,74,2171580,true,false,true,2022-12-15,0,74,false,false,false,3,REGULAR,3,q3,105502,Southern California,105632,UCLA,958626,Gina Conti,244,24,1436,06:04:00,21,8,3pt,jumpshot,false,0,0,31,41,RIGHT,399,0,95,4,48,42.3,48.5,42,23.007,outsiderightwing,c3,rc3,rc3,sht3,1320951-958626-1928812-1928817-1612047,1309478-958190-1712868-1001636-1688710,rebound,
2171580-248,2022-12-16 05:03:04 UTC,33535,105502,105632,74,74,2171580,true,false,true,2022-12-15,0,74,false,false,false,3,REGULAR,3,q3,105632,UCLA,105502,Southern California,1309478,Kayla Williams,248,25,1465,05:35:00,1,28,2pt,pullupjumpshot,true,2,0,33,41,LEFT,418,0,11,41,20.5,36.66,20.6125,35.7,6.794,inthepaint,paint2,paint2,slp2,sht2,1928813-1928812-1928823-1928822-1612047,1309478-958190-1712868-1001636-1688711,foulon,
2171580-253,2022-12-16 05:03:04 UTC,33535,105502,105632,74,74,2171580,true,false,true,2022-12-15,0,74,false,false,false,3,REGULAR,3,q3,105502,Southern California,105632,UCLA,1928823,Gabriela Jaquez,253,25,1484,05:16:00,14,16,2pt,layup,false,0,0,33,41,RIGHT,424,0,93,41,29.5,40.42,30.3125,39.9,4.692,inthepaint,paint2,paint2,srp2,sht2,1928813-1928812-1928823-1928822-1612047,1309478-958190-1712868-1001636-1688711,rebound,
2171580-256,2022-12-16 05:03:04 UTC,33535,105502,105632,74,74,2171580,true,false,true,2022-12-15,0,74,false,false,false,3,REGULAR,3,q3,105632,UCLA,105502,Southern California,1712868,Taylor Bigby,256,26,1502,04:58:00,12,17,3pt,jumpshot,false,0,0,33,41,LEFT,432,0,8,3,1.5,39.480000000000004,1.2125,39.9,23.609,outsideleft,c3,lc3,lc3,sht3,1928813-1320951-1928823-1928822-1612047,1309478-958190-1712868-1001636-1688711,jumpball,
2171580-259,2022-12-16 05:03:04 UTC,33535,105502,105632,74,74,2171580,true,false,true,2022-12-15,0,74,false,false,false,3,REGULAR,3,q3,105502,Southern California,105632,UCLA,1612047,Emily Bessoir,259,26,1530,04:30:00,1,28,3pt,jumpshot,false,0,0,33,41,RIGHT,438,0,76,87,6.5,24.439999999999998,7.275,25.2,25.335,outsideleft,atb3,lw3,lw3,lng3,1928813-1320951-1928823-1928822-1612047,1309478-958190-1712868-1001636-1688710,timeout,
2171580-261,2022-12-16 05:03:04 UTC,33535,105502,105632,74,74,2171580,true,false,true,2022-12-15,0,74,false,false,false,3,REGULAR,3,q3,105502,Southern California,105632,UCLA,1928813,Londynn Jones,261,26,1538,04:22:00,17,4,2pt,jumpshot,false,0,0,33,41,RIGHT,440,0,80,73,13.5,28.199999999999989,13.3375,27.3,17.772,insideleft,mid2,le2,le2,lng2,1928813-1320951-1928823-1928822-1612047,1309478-958190-1712868-1001636-1688710,rebound,
2171580-263,2022-12-16 05:03:04 UTC,33535,105502,105632,74,74,2171580,true,false,true,2022-12-15,0,74,false,false,false,3,REGULAR,3,q3,105502,Southern California,105632,UCLA,1928823,Gabriela Jaquez,263,26,1542,04:18:00,20,1,2pt,layup,false,0,0,33,41,RIGHT,442,0,92,57,21.5,39.47999999999999,20.6125,39.9,4.172,inthepaint,atr2,atr2,atr2,atr2,1928813-1320951-1928823-1928822-1612047,1309478-958190-1712868-1001636-1688710,rebound,
2171580-266,2022-12-16 05:03:04 UTC,33535,105502,105632,74,74,2171580,true,false,true,2022-12-15,0,74,false,false,false,3,REGULAR,3,q3,105632,UCLA,105502,Southern California,1309478,Kayla Williams,266,26,1556,04:04:00,18,11,2pt,drivinglayup,false,0,0,33,41,LEFT,445,0,9,43,21.5,38.540000000000006,21.825,37.8,4.749,inthepaint,paint2,paint2,slp2,sht2,1928813-1320951-1928823-1928822-1612047,1309478-958190-1712868-1001636-1688710,rebound,
2171580-268,2022-12-16 05:03:04 UTC,33535,105502,105632,74,74,2171580,true,false,true,2022-12-15,0,74,false,false,false,3,REGULAR,3,q3,105632,UCLA,105502,Southern California,1001636,Kadi Sissoko,268,26,1559,04:01:00,20,1,2pt,drivinglayup,true,2,0,35,41,LEFT,448,0,6,54,27,41.36,26.675,42,2.038,underbasket,atr2,atr2,atr2,atr2,1928813-1320951-1928823-1928822-1612047,1309478-958190-1712868-1001636-1688710,rebound,
2171580-273,2022-12-16 05:03:04 UTC,33535,105502,105632,74,74,2171580,true,false,true,2022-12-15,0,74,false,false,false,3,REGULAR,3,q3,105502,Southern California,105632,UCLA,1320951,Charisma Osborne,273,27,1568,03:52:00,23,7,2pt,drivinglayup,false,0,0,35,41,RIGHT,458,0,90,51,24.5,37.599999999999994,24.25,37.8,4.18,underbasket,atr2,atr2,atr2,atr2,1928813-1320951-958626-1928822-1928817,1309478-958190-1712868-1001636-1688710,rebound,
2171580-275,2022-12-16 05:03:04 UTC,33535,105502,105632,74,74,2171580,true,false,true,2022-12-15,0,74,false,false,false,3,REGULAR,3,q3,105502,Southern California,105632,UCLA,1928822,Christeen Iwuala,275,27,1579,03:41:00,11,10,2pt,drivinglayup,true,0,2,35,43,RIGHT,462,0,91,56,22,38.539999999999992,21.825,37.8,4.394,inthepaint,atr2,atr2,atr2,atr2,1928813-1320951-958626-1928822-1928817,1309478-958190-1712868-1001636-1688710,rebound,958626
2171580-277,2022-12-16 05:03:04 UTC,33535,105502,105632,74,74,2171580,true,false,true,2022-12-15,0,74,false,false,false,3,REGULAR,3,q3,105632,UCLA,105502,Southern California,1001636,Kadi Sissoko,277,27,1588,03:32:00,25,9,2pt,drivinglayup,true,2,0,37,43,LEFT,464,0,7,56,28,40.42,27.8875,39.9,3.282,underbasket,atr2,atr2,atr2,atr2,1928813-1320951-958626-1928822-1928817,1309478-958190-1712868-1001636-1688710,assist,1309478
2171580-283,2022-12-16 05:03:04 UTC,33535,105502,105632,74,74,2171580,true,false,true,2022-12-15,0,74,false,false,false,3,REGULAR,3,q3,105632,UCLA,105502,Southern California,1712868,Taylor Bigby,283,28,1621,02:59:00,11,20,3pt,jumpshot,true,3,0,40,45,LEFT,472,0,24,83,41.5,24.439999999999998,41.225,25.2,23.914,outsideright,atb3,rw3,rw3,sht3,1928813-1320951-958626-1928822-1928817,1309478-958190-1712868-1001636-1688710,freethrow,958190
2171580-285,2022-12-16 05:03:04 UTC,33535,105502,105632,74,74,2171580,true,false,true,2022-12-15,0,74,false,false,false,3,REGULAR,3,q3,105502,Southern California,105632,UCLA,1320951,Charisma Osborne,285,28,1653,02:27:00,2,32,3pt,jumpshot,false,0,0,40,45,RIGHT,478,0,69,78,11,17.86,10.9125,18.9,27.69,outsideleft,atb3,lw3,lw3,lng3,1320951-958626-1928812-1928822-1928817,1309478-958190-1712868-1001636-1688710,assist,
2171580-287,2022-12-16 05:03:04 UTC,33535,105502,105632,74,74,2171580,true,false,true,2022-12-15,0,74,false,false,false,3,REGULAR,3,q3,105632,UCLA,105502,Southern California,1688710,Rayah Marshall,287,29,1684,01:56:00,3,26,2pt,layup,true,2,0,42,45,LEFT,480,0,14,51,25.5,33.84,26.675,33.6,7.926,inthepaint,paint2,paint2,frp2,sht2,1320951-958626-1928812-1928822-1928817,1309478-958190-1712868-1001636-1688710,rebound,1309478
2171580-289,2022-12-16 05:03:04 UTC,33535,105502,105632,74,74,2171580,true,false,true,2022-12-15,0,74,false,false,false,3,REGULAR,3,q3,105502,Southern California,105632,UCLA,1320951,Charisma Osborne,289,29,1702,01:38:00,16,18,2pt,layup,false,0,0,42,45,RIGHT,483,0,92,42,29,39.47999999999999,27.8875,39.9,4.599,inthepaint,paint2,paint2,srp2,sht2,1320951-958626-1928812-1928822-1928817,1309478-958190-1712868-1001636-1688710,assist,
2171580-291,2022-12-16 05:03:04 UTC,33535,105502,105632,74,74,2171580,true,false,true,2022-12-15,0,74,false,false,false,3,REGULAR,3,q3,105502,Southern California,105632,UCLA,1320951,Charisma Osborne,291,29,1705,01:35:00,18,3,3pt,jumpshot,true,0,3,42,48,RIGHT,486,0,93,4,48,40.42,47.2875,39.9,23.038,outsideright,c3,rc3,rc3,sht3,1320951-958626-1928812-1928822-1928817,1309478-958190-1712868-1001636-1688710,rebound,958626
2171580-297,2022-12-16 05:03:04 UTC,33535,105502,105632,74,74,2171580,true,false,true,2022-12-15,0,74,false,false,false,3,REGULAR,3,q3,105502,Southern California,105632,UCLA,1612047,Emily Bessoir,297,29,1738,01:02:00,22,9,3pt,jumpshot,false,0,0,44,48,RIGHT,498,0,68,36,32,16.919999999999995,31.525,16.8,25.798,outsidecenter,atb3,tok3,tok3,lng3,1320951-958626-1320952-1928812-1612047,1309478-958190-1712868-1001636-1688710,freethrow,
2171580-299,2022-12-16 05:03:04 UTC,33535,105502,105632,74,74,2171580,true,false,true,2022-12-15,0,74,false,false,false,3,REGULAR,3,q3,105502,Southern California,105632,UCLA,1320951,Charisma Osborne,299,30,1741.4,00:58:60,20,1.2,2pt,layup,true,0,2,44,50,RIGHT,503,0,91,45,27.5,38.539999999999992,26.675,37.8,4.069,underbasket,atr2,atr2,atr2,atr2,1320951-958626-1320952-1928812-1612047,1309478-958190-1712868-1001636-1688710,rebound,
2171580-300,2022-12-16 05:03:04 UTC,33535,105502,105632,74,74,2171580,true,false,true,2022-12-15,0,74,false,false,false,3,REGULAR,3,q3,105632,UCLA,105502,Southern California,1309478,Kayla Williams,300,30,1757.1,00:42:90,18,15.7,2pt,drivinglayup,false,0,0,44,50,LEFT,504,0,6,54,27,41.36,26.675,42,2.038,underbasket,atr2,atr2,atr2,atr2,1320951-958626-1320952-1928812-1612047,1309478-958190-1712868-1001636-1688710,2pt,
2171580-306,2022-12-16 05:03:04 UTC,33535,105502,105632,74,74,2171580,true,false,true,2022-12-15,0,74,false,false,false,3,REGULAR,3,q3,105632,UCLA,105502,Southern California,958190,Destiny Littleton,306,30,1790.8,00:09:20,3,28,2pt,pullupjumpshot,false,0,0,44,52,LEFT,512,0,17,57,28.5,31.019999999999996,27.8875,31.5,11.286,inthepaint,paint2,paint2,frp2,med2,1320951-958626-1320952-1928812-1612047,1309478-958190-1712868-1001636-1688710,freethrow,
2171580-308,2022-12-16 05:03:04 UTC,33535,105502,105632,74,74,2171580,true,false,true,2022-12-15,0,74,false,false,false,3,REGULAR,3,q3,105502,Southern California,105632,UCLA,958626,Gina Conti,308,30,1798.7,00:01:30,1,5.3,3pt,jumpshot,false,0,0,44,52,RIGHT,516,0,85,94,3,32.899999999999991,2.425,33.6,23.713,outsideleft,atb3,lw3,lw3,sht3,1320951-958626-1320952-1928812-1612047,1309478-958190-1712868-1001636-1688710,rebound,
2171580-312,2022-12-16 05:03:04 UTC,33535,105502,105632,74,74,2171580,true,false,true,2022-12-15,0,74,false,false,false,4,REGULAR,4,q4,105502,Southern California,105632,UCLA,1612047,Emily Bessoir,312,31,1819,09:41:00,12,19,2pt,hookshot,false,0,0,44,52,RIGHT,522,0,86,41,29.5,33.839999999999989,29.1,33.6,9.1,inthepaint,paint2,paint2,frp2,sht2,1320951-958626-1320952-1928812-1612047,1309478-958190-1712868-1001636-1688710,period,
2171580-315,2022-12-16 05:03:04 UTC,33535,105502,105632,74,74,2171580,true,false,true,2022-12-15,0,74,false,false,false,4,REGULAR,4,q4,105502,Southern California,105632,UCLA,1928812,Kiki Rice,315,31,1827,09:33:00,17,4,3pt,jumpshot,false,0,0,44,52,RIGHT,525,0,75,82,9,23.5,8.4875,23.1,24.271,outsideleft,atb3,lw3,lw3,sht3,1320951-958626-1320952-1928812-1612047,1309478-958190-1712868-1001636-1688710,rebound,
