gameId,teamId,playerStint,pos,competitionId,updated,playerId,fullName,teamMarket,teamName,conferenceId,flowStints,cStart,cEnd,sStart,sEnd,gameFlowPeriod,periodNumber,secs,ptsScored,ptsAgst,netPts,cDiff
2168345,105556,22,2,33535,2022-11-20 22:26:08.000000 UTC,1321481,Hannah Jump,Stanford,Cardinal,74,29,00:05,00:00,2694.4,2700.0,5,1,5.6,0,3,-3,00:06
2168345,105556,23,3,33535,2022-11-20 22:26:08.000000 UTC,1321480,Haley Jones,Stanford,Cardinal,74,1-2-3,10:00,00:00,0.0,600.0,1,1,600.0,21,11,10,10:00
2168345,105556,24,3,33535,2022-11-20 22:26:08.000000 UTC,1321480,Haley Jones,Stanford,Cardinal,74,4-5-6-7-8-9-10-11-12,10:00,00:00,600.0,1200.0,2,2,600.0,14,20,-6,10:00
2168345,105556,25,3,33535,2022-11-20 22:26:08.000000 UTC,1321480,Haley Jones,Stanford,Cardinal,74,13-14-15-16,10:00,00:00,1200.0,1800.0,3,3,600.0,19,13,6,10:00
2168345,105556,26,3,33535,2022-11-20 22:26:08.000000 UTC,1321480,Haley Jones,Stanford,Cardinal,74,17-18,10:00,07:03,1800.0,1977.0,4,4,177.0,0,6,-6,02:57
2168345,105556,27,3,33535,2022-11-20 22:26:08.000000 UTC,1321481,Hannah Jump,Stanford,Cardinal,74,19,07:03,05:56,1977.0,2044.0,4,4,67.0,0,0,0,01:07
2168345,105556,28,3,33535,2022-11-20 22:26:08.000000 UTC,1321480,Haley Jones,Stanford,Cardinal,74,20-21-22,05:56,00:00,2044.0,2400.0,4,4,355.6,7,11,-4,05:56
2168345,105556,29,3,33535,2022-11-20 22:26:08.000000 UTC,1321480,Haley Jones,Stanford,Cardinal,74,23-24,05:00,00:28,2400.0,2671.2,5,1,271.2,8,12,-4,04:31
2168345,105556,30,3,33535,2022-11-20 22:26:08.000000 UTC,1600147,Agnes Emma-Nnopu,Stanford,Cardinal,74,25-26,00:28,00:10,2671.2,2690.0,5,1,18.8,2,0,2,00:19
2168345,105556,31,3,33535,2022-11-20 22:26:08.000000 UTC,1321480,Haley Jones,Stanford,Cardinal,74,27,00:10,00:09,2690.0,2690.1,5,1,0.1,0,0,0,00:00
2168345,105556,32,3,33535,2022-11-20 22:26:08.000000 UTC,1600147,Agnes Emma-Nnopu,Stanford,Cardinal,74,28,00:09,00:05,2690.1,2694.4,5,1,4.3,0,0,0,00:04
2168345,105556,33,3,33535,2022-11-20 22:26:08.000000 UTC,1321480,Haley Jones,Stanford,Cardinal,74,29,00:05,00:00,2694.4,2700.0,5,1,5.6,0,3,-3,00:06
2168345,105556,34,4,33535,2022-11-20 22:26:08.000000 UTC,1687908,Kiki Iriafen,Stanford,Cardinal,74,1,10:00,05:56,0.0,244.0,1,1,244.0,7,6,1,04:04
2168345,105556,35,4,33535,2022-11-20 22:26:08.000000 UTC,1600149,Cameron Brink,Stanford,Cardinal,74,2,05:56,00:08,244.0,592.0,1,1,348.0,14,5,9,05:48
2168345,105556,36,4,33535,2022-11-20 22:26:08.000000 UTC,1687908,Kiki Iriafen,Stanford,Cardinal,74,3,00:08,00:00,592.0,600.0,1,1,8.0,0,0,0,00:08
2168345,105556,37,4,33535,2022-11-20 22:26:08.000000 UTC,1687905,Brooke Demetre,Stanford,Cardinal,74,4-5-6-7,10:00,07:08,600.0,772.0,2,2,172.0,2,2,0,02:52
2168345,105556,38,4,33535,2022-11-20 22:26:08.000000 UTC,1600149,Cameron Brink,Stanford,Cardinal,74,8,07:08,06:28,772.0,812.0,2,2,40.0,2,2,0,00:40
2168345,105556,39,4,33535,2022-11-20 22:26:08.000000 UTC,1321482,Ashten Prechtel,Stanford,Cardinal,74,9-10,06:28,04:46,812.0,914.0,2,2,102.0,2,2,0,01:42
2168345,105556,40,4,33535,2022-11-20 22:26:08.000000 UTC,1321477,Francesca Belibi,Stanford,Cardinal,74,11,04:46,03:09,914.0,1011.0,2,2,97.0,2,7,-5,01:37
2168345,105556,41,4,33535,2022-11-20 22:26:08.000000 UTC,1687908,Kiki Iriafen,Stanford,Cardinal,74,12,03:09,00:00,1011.0,1200.0,2,2,189.0,6,7,-1,03:09
2168345,105556,42,4,33535,2022-11-20 22:26:08.000000 UTC,1687908,Kiki Iriafen,Stanford,Cardinal,74,13,10:00,06:29,1200.0,1411.0,3,3,211.0,10,6,4,03:31
2168345,105556,43,4,33535,2022-11-20 22:26:08.000000 UTC,1600149,Cameron Brink,Stanford,Cardinal,74,14,06:29,05:54,1411.0,1446.0,3,3,35.0,0,2,-2,00:35
