rowId,flowStint,gameId,stint,competitionId,updated,teamId,teamMarket,teamName,conferenceId,divisionId,isExhib,inDivision,lineupId,periodNumber,gameFlowPeriod,sStart,sEnd,cStart,cEnd,secs,ptsScored,ptsAgst,netPts,fgm,fga,fgm2,fga2,fgm3,fga3,ftm,fta,ast,stl,tov,drb,orb,fgmAgst,fgaAgst,fgm2Agst,fga2Agst,fgm3Agst,fga3Agst,ftaAgst,astAgst,tovAgst,stlAgst,drbAgst,orbAgst,cDiff,reb,rebAgst,fg2Pct,fg3Pct,ftPct,oPoss,dPoss,avgPoss,oppp,dppp,netppp,isQualified
2252712-105632-23,23,2252712,25,33535,2023-03-21 04:40:00.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1320951-958626-1928812-1320949-1928817,2,2,1095.0,1200.0,01:45,00:00,105.0,2,5,-3,0,3,0,1,0,2,2,2,0,0,0,1,1,1,2,0,0,1,2,2,1,0,0,1,0,01:45,2,1,0.0,0.0,1.0,2.195,2.8,2.4975,0.9112,1.7857,-0.8746,false
2252712-105632-24,24,2252712,26,33535,2023-03-21 04:40:00.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1320951-958626-1320952-1928812-1612047,3,3,1200.0,1407.0,10:00,06:33,207.0,6,4,2,3,6,3,5,0,1,0,0,2,1,0,2,0,2,4,2,3,0,1,0,2,2,0,3,0,03:27,2,3,0.6,0.0,,6.0,6.0,6.0,1.0,0.6667,0.3333,true
2252712-105632-25,25,2252712,27,33535,2023-03-21 04:40:00.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1320951-1928812-1928823-1928817-1612047,3,3,1407.0,1456.0,06:33,05:44,49.0,0,5,-5,0,1,0,0,0,1,0,0,0,0,0,0,0,2,2,1,1,1,1,0,2,0,0,1,0,00:49,0,1,,0.0,,1.0,2.0,1.5,0.0,2.5,-2.5,false
2252712-105632-26,26,2252712,28,33535,2023-03-21 04:40:00.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1928813-1320951-958626-1928817-1612047,3,3,1456.0,1494.0,05:44,05:06,38.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,1,0,0,1,0,0,0,0,0,00:38,2,0,,,,1.0,1.4,1.2,0.0,0.0,0.0,false
2252712-105632-27,27,2252712,29,33535,2023-03-21 04:40:00.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1928813-1320951-958626-1928822-1928817,3,3,1494.0,1546.0,05:06,04:14,52.0,0,2,-2,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,00:52,0,1,0.0,,,2.0,1.0,1.5,0.0,2.0,-2.0,false
2252712-105632-28,28,2252712,30,33535,2023-03-21 04:40:00.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1320951-958626-1928812-1928822-1928817,3,3,1546.0,1588.0,04:14,03:32,42.0,0,3,-3,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,00:42,1,0,,0.0,,0.92999999999999994,1.0,0.965,0.0,3.0,-3.0,false
2252712-105632-29,29,2252712,31,33535,2023-03-21 04:40:00.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1320951-958626-1928812-1928822-1612047,3,3,1588.0,1639.0,03:32,02:41,51.0,0,2,-2,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,00:51,1,0,,0.0,,0.92999999999999994,1.0,0.965,0.0,2.0,-2.0,false
2252712-105632-30,30,2252712,32,33535,2023-03-21 04:40:00.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1320951-958626-1928812-1928823-1928817,3,3,1639.0,1721.0,02:41,01:19,82.0,2,6,-4,1,2,1,2,0,0,0,0,1,0,0,0,0,2,2,2,2,0,0,2,1,0,0,1,0,01:22,0,1,0.5,,,2.0,2.8,2.4,1.0,2.1429,-1.1429,false
2252712-105632-31,31,2252712,33,33535,2023-03-21 04:40:00.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1320951-1320952-1928812-1928823-1928817,3,3,1721.0,1794.5,01:19,00:05,73.5,3,4,-1,1,1,1,1,0,0,1,2,0,0,1,0,0,1,1,1,1,0,0,2,1,0,0,0,0,01:14,0,0,1.0,,0.5,2.8,1.8,2.3,1.0714,2.2222,-1.1508,false
2252712-105632-32,32,2252712,35,33535,2023-03-21 04:40:00.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1928813-958626-1320952-1928812-1928823,3,3,1794.5,1800.0,00:05,00:00,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06,0,0,,,,0.0,0.0,0.0,,,,false
2252712-105632-33,33,2252712,36,33535,2023-03-21 04:40:00.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1928813-1320951-958626-1320952-1928823,4,4,1800.0,1912.0,10:00,08:08,112.0,4,1,3,2,3,2,3,0,0,0,0,2,1,0,2,0,0,1,0,1,0,0,2,0,2,0,1,0,01:52,2,1,0.6667,,,3.0,3.8,3.4,1.3333,0.2632,1.0702,true
2252712-105632-34,34,2252712,37,33535,2023-03-21 04:40:00.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1320951-958626-1320952-1928812-1928823,4,4,1912.0,1958.0,08:08,07:22,46.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,00:46,1,1,0.0,,,1.0,1.0,1.0,0.0,0.0,0.0,false
2252712-105632-35,35,2252712,38,33535,2023-03-21 04:40:00.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1928813-958626-1320952-1928812-1928823,4,4,1958.0,1979.0,07:22,07:01,21.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,00:21,0,1,,0.0,,1.0,0.0,0.5,0.0,,,false
2252712-105632-36,36,2252712,39,33535,2023-03-21 04:40:00.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1928813-958626-1320952-1928812-1928817,4,4,1979.0,2025.0,07:01,06:15,46.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,2,0,0,0,0,0,0,0,0,00:46,2,0,,,,1.0,2.0,1.5,0.0,0.0,0.0,false
2252712-105632-37,37,2252712,40,33535,2023-03-21 04:40:00.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1928813-1320951-1320952-1928812-1928822,4,4,2025.0,2064.0,06:15,05:36,39.0,4,2,2,1,1,1,1,0,0,2,2,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,00:39,0,0,1.0,,1.0,1.8,2.0,1.9,2.2222,1.0,1.2222,false
2252712-105632-38,38,2252712,41,33535,2023-03-21 04:40:00.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1928813-1320951-1320952-1928812-1928817,4,4,2064.0,2124.0,05:36,04:36,60.0,2,3,-1,0,1,0,1,0,0,2,4,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,1,0,01:00,0,1,0.0,,0.5,2.6,2.6,2.6,0.7692,1.1538,-0.3846,true
2252712-105632-39,39,2252712,42,33535,2023-03-21 04:40:00.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1928813-1320951-1928812-1928823-1928817,4,4,2124.0,2177.0,04:36,03:43,53.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,1,00:53,1,1,,,,0.0,0.92999999999999994,0.465,,0.0,,false
2252712-105632-40,40,2252712,43,33535,2023-03-21 04:40:00.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1928813-1320951-1320952-1928812-1928817,4,4,2177.0,2189.0,03:43,03:31,12.0,2,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:12,0,0,,,1.0,0.8,0.0,0.4,2.5,,,false
2252712-105632-41,41,2252712,44,33535,2023-03-21 04:40:00.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1928813-1320951-1320952-1928812-1612047,4,4,2189.0,2227.0,03:31,02:53,38.0,2,1,1,0,1,0,0,0,1,2,2,0,0,0,1,0,0,1,0,1,0,0,2,0,0,0,1,0,00:38,1,1,,0.0,1.0,1.8,1.8,1.8,1.1111,0.5556,0.5556,false
2252712-105632-42,42,2252712,45,33535,2023-03-21 04:40:00.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1928813-1320951-1320952-1928812-1928823,4,4,2227.0,2235.0,02:53,02:45,8.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,00:08,0,0,,,,0.0,1.0,0.5,,0.0,,false
2252712-105632-43,43,2252712,46,33535,2023-03-21 04:40:00.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1928813-1320951-1928812-1928823-1612047,4,4,2235.0,2246.0,02:45,02:34,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:11,0,0,,,,1.0,0.0,0.5,0.0,,,false
2252712-105632-44,44,2252712,47,33535,2023-03-21 04:40:00.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1928813-1320951-1320952-1928812-1928823,4,4,2246.0,2260.0,02:34,02:20,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,00:14,0,0,,,,0.0,1.0,0.5,,0.0,,false
2252712-105632-45,45,2252712,48,33535,2023-03-21 04:40:00.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1928813-1320951-958626-1320952-1928823,4,4,2260.0,2303.0,02:20,01:37,43.0,4,0,4,1,1,1,1,0,0,2,2,0,0,0,1,0,0,2,0,1,0,1,0,0,0,0,0,0,00:43,1,0,1.0,,1.0,1.8,2.0,1.9,2.2222,0.0,2.2222,false
2252712-105632-46,46,2252712,51,33535,2023-03-21 04:40:00.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1928813-1320951-958626-1320952-1928812,4,4,2303.0,2339.0,01:37,01:01,36.0,2,2,0,0,0,0,0,0,0,2,2,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,00:36,0,0,,,1.0,1.8,1.0,1.4,1.1111,2.0,-0.8889,false
2252712-105632-47,47,2252712,52,33535,2023-03-21 04:40:00.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1928813-1320951-958626-1928812-1612047,4,4,2339.0,2393.6,01:01,00:06,54.6,7,8,-1,0,0,0,0,0,0,7,7,0,0,0,1,0,3,3,3,3,0,0,3,0,0,0,0,0,00:55,1,0,,,1.0,2.8000000000000003,4.2,3.5,2.5,1.9048,0.5952,true
2252712-105632-48,48,2252712,54,33535,2023-03-21 04:40:00.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1928813-1928812-1928822-1320949-1612047,4,4,2393.6,2400.0,00:06,00:00,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06,0,0,,,,0.0,0.0,0.0,,,,false
2252718-104763-1,1,2252718,3,33535,2023-03-27 13:03:43.000000 UTC,104763,Colorado,Buffaloes,74,1,false,true,1321027-1603176-951579-1321488-1698511,1,1,0.0,302.0,10:00,04:58,302.0,4,12,-8,2,10,2,6,0,4,0,0,1,0,2,3,5,4,9,2,6,2,3,2,4,0,0,3,2,05:02,8,5,0.3333,0.0,,6.6499999999999995,7.66,7.155,0.6015,1.5666,-0.9651,true
2252718-104763-2,2,2252718,4,33535,2023-03-27 13:03:43.000000 UTC,104763,Colorado,Buffaloes,74,1,false,true,1607484-1698591-1603176-1321488-1698511,1,1,302.0,313.0,04:58,04:47,11.0,1,3,-2,0,0,0,0,0,0,1,2,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,00:11,0,1,,,0.5,0.8,1.4,1.1,1.25,2.1429,-0.8929,false
2252718-104763-3,3,2252718,5,33535,2023-03-27 13:03:43.000000 UTC,104763,Colorado,Buffaloes,74,1,false,true,1321027-1698591-1603176-1321488-1698511,1,1,313.0,349.0,04:47,04:11,36.0,5,0,5,2,3,1,2,1,1,0,0,2,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,00:36,2,0,0.5,1.0,,1.93,1.0,1.465,2.5907,0.0,2.5907,false
2252718-104763-4,4,2252718,6,33535,2023-03-27 13:03:43.000000 UTC,104763,Colorado,Buffaloes,74,1,false,true,1321027-1698591-1603176-1698511-1925436,1,1,349.0,456.0,04:11,02:24,107.0,7,3,4,3,3,2,2,1,1,0,0,2,0,0,0,0,1,1,0,0,1,1,0,0,2,0,0,0,01:47,0,0,1.0,1.0,,3.0,3.0,3.0,2.3333,1.0,1.3333,true
2252718-104763-5,5,2252718,7,33535,2023-03-27 13:03:43.000000 UTC,104763,Colorado,Buffaloes,74,1,false,true,1321027-1698591-1603176-1321488-1698511,1,1,456.0,529.0,02:24,01:11,73.0,5,5,0,2,3,1,1,1,2,0,0,2,0,0,1,0,1,2,0,1,1,1,2,0,0,0,1,0,01:13,1,1,1.0,0.5,,3.0,2.8,2.9,1.6667,1.7857,-0.119,true
2252718-104763-6,6,2252718,8,33535,2023-03-27 13:03:43.000000 UTC,104763,Colorado,Buffaloes,74,1,false,true,1607484-1698591-951579-1321488-1698511,1,1,529.0,594.2,01:11,00:05,65.2,0,0,0,0,2,0,2,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,01:05,2,1,0.0,,,0.92999999999999994,2.0,1.465,0.0,0.0,0.0,false
2252718-104763-7,7,2252718,9,33535,2023-03-27 13:03:43.000000 UTC,104763,Colorado,Buffaloes,74,1,false,true,1607484-1698591-951579-1321488-1925436,1,1,594.2,600.0,00:05,00:00,5.8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,00:06,0,1,0.0,,,1.0,0.0,0.5,0.0,,,false
2252718-104763-8,8,2252718,10,33535,2023-03-27 13:03:43.000000 UTC,104763,Colorado,Buffaloes,74,1,false,true,1607484-1698591-1603176-1321488-1698511,2,2,600.0,660.0,10:00,09:00,60.0,2,2,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,01:00,0,0,1.0,,,2.0,1.0,1.5,1.0,2.0,-1.0,false
2252718-104763-9,9,2252718,11,33535,2023-03-27 13:03:43.000000 UTC,104763,Colorado,Buffaloes,74,1,false,true,1607484-1603176-951579-1321488-1698511,2,2,660.0,769.0,09:00,07:11,109.0,3,5,-2,1,4,0,1,1,3,0,0,1,0,0,0,1,2,2,1,1,1,1,0,1,1,0,2,0,01:49,1,2,0.0,0.3333,,2.9299999999999997,3.0,2.965,1.0239,1.6667,-0.6428,true
2252718-104763-10,10,2252718,12,33535,2023-03-27 13:03:43.000000 UTC,104763,Colorado,Buffaloes,74,1,false,true,1607484-1698591-1603176-1321488-1698511,2,2,769.0,815.0,07:11,06:25,46.0,3,0,3,1,1,0,0,1,1,0,0,1,0,0,1,0,0,2,0,1,0,1,0,0,0,0,0,1,00:46,1,1,,1.0,,1.0,0.92999999999999994,0.965,3.0,0.0,3.0,false
2252718-104763-11,11,2252718,13,33535,2023-03-27 13:03:43.000000 UTC,104763,Colorado,Buffaloes,74,1,false,true,1607484-1698591-1603176-1321488-1925436,2,2,815.0,864.0,06:25,05:36,49.0,2,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,00:49,0,0,1.0,,,1.0,2.0,1.5,2.0,1.0,1.0,false
2252718-104763-12,12,2252718,14,33535,2023-03-27 13:03:43.000000 UTC,104763,Colorado,Buffaloes,74,1,false,true,1607484-1698591-1603176-951579-1925436,2,2,864.0,920.0,05:36,04:40,56.0,3,0,3,1,2,0,0,1,2,0,0,1,1,1,2,0,0,2,0,1,0,1,0,0,1,1,1,0,00:56,2,1,,0.5,,3.0,3.0,3.0,1.0,0.0,1.0,true
2252718-104763-13,13,2252718,15,33535,2023-03-27 13:03:43.000000 UTC,104763,Colorado,Buffaloes,74,1,false,true,1698591-1603176-951579-1321488-1698511,2,2,920.0,1023.0,04:40,02:57,103.0,2,2,0,1,4,1,2,0,2,0,0,1,0,1,0,3,1,1,1,1,0,0,0,1,0,0,0,0,01:43,3,0,0.5,0.0,,1.79,1.0,1.395,1.1173,2.0,-0.8827,false
2252718-104763-14,14,2252718,16,33535,2023-03-27 13:03:43.000000 UTC,104763,Colorado,Buffaloes,74,1,false,true,1607484-1698591-1603176-1321488-1698511,2,2,1023.0,1161.7,02:57,00:38,138.70000000000002,0,5,-5,0,3,0,2,0,1,0,0,0,0,2,1,1,2,4,2,2,0,2,1,2,1,2,1,1,02:19,2,2,0.0,0.0,,3.395,4.33,3.8625,0.0,1.1547,-1.1547,true
2252718-104763-15,15,2252718,17,33535,2023-03-27 13:03:43.000000 UTC,104763,Colorado,Buffaloes,74,1,false,true,1607484-1603176-951579-1321488-1698511,2,2,1161.7,1163.7,00:38,00:36,2.0,1,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:02,0,0,,,0.5,0.8,0.0,0.4,1.25,,,false
2252718-104763-16,16,2252718,18,33535,2023-03-27 13:03:43.000000 UTC,104763,Colorado,Buffaloes,74,1,false,true,1607484-1603176-951579-1321488-1925436,2,2,1163.7,1200.0,00:36,00:00,36.3,2,0,2,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,00:36,0,0,1.0,,,1.0,1.0,1.0,2.0,0.0,2.0,false
2252718-104763-17,17,2252718,19,33535,2023-03-27 13:03:43.000000 UTC,104763,Colorado,Buffaloes,74,1,false,true,1321027-1603176-951579-1321488-1698511,3,3,1200.0,1210.0,10:00,09:50,10.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:10,0,0,0.0,,,1.0,0.0,0.5,0.0,,,false
2252718-104763-18,18,2252718,20,33535,2023-03-27 13:03:43.000000 UTC,104763,Colorado,Buffaloes,74,1,false,true,1698591-1603176-951579-1321488-1698511,3,3,1210.0,1212.0,09:50,09:48,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,00:02,0,1,,,,0.0,0.0,0.0,,,,false
2252718-104763-19,19,2252718,22,33535,2023-03-27 13:03:43.000000 UTC,104763,Colorado,Buffaloes,74,1,false,true,1698591-1603176-951579-1321488-1698511,3,3,1212.0,1377.0,09:48,07:03,165.0,2,8,-6,1,4,1,3,0,1,0,0,1,0,0,1,0,4,5,4,4,0,1,1,2,1,0,3,0,02:45,1,3,0.3333,0.0,,4.0,6.4,5.2,0.5,1.25,-0.75,true
2252718-104763-20,20,2252718,23,33535,2023-03-27 13:03:43.000000 UTC,104763,Colorado,Buffaloes,74,1,false,true,1607484-1698591-1603176-1321488-1698511,3,3,1377.0,1418.0,07:03,06:22,41.0,0,2,-2,0,2,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,00:41,0,1,0.0,0.0,,2.0,1.0,1.5,0.0,2.0,-2.0,false
2252718-104763-21,21,2252718,24,33535,2023-03-27 13:03:43.000000 UTC,104763,Colorado,Buffaloes,74,1,false,true,1321027-1607484-1603176-1321488-1698511,3,3,1418.0,1456.0,06:22,05:44,38.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,00:38,1,0,,,,1.0,1.0,1.0,0.0,0.0,0.0,false
2252718-104763-22,22,2252718,25,33535,2023-03-27 13:03:43.000000 UTC,104763,Colorado,Buffaloes,74,1,false,true,1321027-1607484-1603176-951579-1698511,3,3,1456.0,1527.0,05:44,04:33,71.0,2,7,-5,1,2,1,2,0,0,0,0,0,0,1,0,0,3,3,2,2,1,1,0,1,0,1,1,0,01:11,0,1,0.5,,,3.0,3.0,3.0,0.6667,2.3333,-1.6667,true
2252718-104763-23,23,2252718,26,33535,2023-03-27 13:03:43.000000 UTC,104763,Colorado,Buffaloes,74,1,false,true,1321027-1607484-1603176-1321488-1698511,3,3,1527.0,1584.0,04:33,03:36,57.0,2,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,1,00:57,0,1,1.0,,,1.0,1.1300000000000001,1.065,2.0,1.7699,0.2301,false
2252718-104763-24,24,2252718,27,33535,2023-03-27 13:03:43.000000 UTC,104763,Colorado,Buffaloes,74,1,false,true,1321027-1698591-1603176-1321488-1698511,3,3,1584.0,1619.0,03:36,03:01,35.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,00:35,0,1,,,0.0,0.8,0.0,0.4,0.0,,,false
2252718-104763-25,25,2252718,28,33535,2023-03-27 13:03:43.000000 UTC,104763,Colorado,Buffaloes,74,1,false,true,1321027-1698591-951579-1321488-1698511,3,3,1619.0,1655.0,03:01,02:25,36.0,0,2,-2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2,0,0,0,1,0,00:36,1,1,0.0,,,1.0,1.8,1.4,0.0,1.1111,-1.1111,false
2252718-104763-26,26,2252718,29,33535,2023-03-27 13:03:43.000000 UTC,104763,Colorado,Buffaloes,74,1,false,true,1321027-1607484-951579-1321488-1698511,3,3,1655.0,1766.5,02:25,00:33,111.5,7,3,4,2,3,2,3,0,0,3,6,1,1,0,1,2,1,1,1,1,0,0,2,1,1,0,1,0,01:52,3,1,0.6667,,0.5,4.6866666666666674,2.8,3.7433,1.4936,1.0714,0.4222,true
2252718-104763-27,27,2252718,30,33535,2023-03-27 13:03:43.000000 UTC,104763,Colorado,Buffaloes,74,1,false,true,1321027-1607484-951579-1321488-1321040,3,3,1766.5,1795.2,00:33,00:04,28.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:29,0,0,,,,0.0,0.0,0.0,,,,false
2252718-104763-28,28,2252718,31,33535,2023-03-27 13:03:43.000000 UTC,104763,Colorado,Buffaloes,74,1,false,true,1321027-1603176-951579-1321488-1321040,3,3,1795.2,1800.0,00:04,00:00,4.8,0,1,-1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,00:05,0,0,0.0,,,1.0,0.8,0.9,0.0,1.25,-1.25,false
2252718-104763-29,29,2252718,32,33535,2023-03-27 13:03:43.000000 UTC,104763,Colorado,Buffaloes,74,1,false,true,1321027-1603176-951579-1321488-1698511,4,4,1800.0,1807.0,10:00,09:53,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:07,0,0,,,,0.0,0.0,0.0,,,,false
2252718-104763-30,30,2252718,33,33535,2023-03-27 13:03:43.000000 UTC,104763,Colorado,Buffaloes,74,1,false,true,1698591-1603176-951579-1321488-1698511,4,4,1807.0,1927.0,09:53,07:53,120.0,4,5,-1,2,3,2,2,0,1,0,0,1,0,1,1,1,2,3,1,1,1,2,0,1,1,1,0,0,02:00,2,0,1.0,0.0,,2.9299999999999997,4.0,3.465,1.3652,1.25,0.1152,true
2252718-104763-31,31,2252718,34,33535,2023-03-27 13:03:43.000000 UTC,104763,Colorado,Buffaloes,74,1,false,true,1321027-1698591-1603176-1321488-1698511,4,4,1927.0,2003.0,07:53,06:37,76.0,3,3,0,1,4,0,3,1,1,0,0,1,0,1,0,3,1,2,0,1,1,1,0,1,0,1,0,1,01:16,3,1,0.0,1.0,,1.79,0.92999999999999994,1.36,1.676,3.2258,-1.5498,false
2252718-104763-32,32,2252718,35,33535,2023-03-27 13:03:43.000000 UTC,104763,Colorado,Buffaloes,74,1,false,true,1321027-1607484-1698591-1321488-1698511,4,4,2003.0,2347.6,06:37,00:52,344.6,14,8,6,6,11,4,5,2,6,0,0,4,2,0,2,2,4,8,4,8,0,0,0,1,2,0,3,1,05:45,4,4,0.8,0.3333,,8.86,8.5733333333333341,8.7167,1.5801,0.9331,0.647,true
2252718-104763-33,33,2252718,36,33535,2023-03-27 13:03:43.000000 UTC,104763,Colorado,Buffaloes,74,1,false,true,1607484-1698591-951579-1321488-1698511,4,4,2347.6,2371.5,00:52,00:28,23.9,0,4,-4,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,4,0,0,0,1,0,00:24,1,1,,0.0,,1.0,2.6,1.8,0.0,1.5385,-1.5385,false
2252718-104763-34,34,2252718,37,33535,2023-03-27 13:03:43.000000 UTC,104763,Colorado,Buffaloes,74,1,false,true,1607484-1698591-951579-1321488-1321040,4,4,2371.5,2400.0,00:28,00:00,28.5,3,3,0,1,3,0,0,1,3,0,0,1,0,0,1,1,0,0,0,0,0,0,4,0,0,0,1,0,00:29,2,1,,0.3333,,1.93,1.6,1.765,1.5544,1.875,-0.3206,false
2252718-104999-1,1,2252718,3,33535,2023-03-27 13:03:43.000000 UTC,104999,Iowa,Hawkeyes,73,1,false,true,1310315-1611558-967627-1310318-967634,1,1,0.0,302.0,10:00,04:58,302.0,12,4,8,4,9,2,6,2,3,2,2,4,0,0,3,2,2,10,2,6,0,4,0,1,2,0,3,5,05:02,5,8,0.3333,0.6667,1.0,7.66,6.6499999999999995,7.155,1.5666,0.6015,0.9651,true
2252718-104999-2,2,2252718,4,33535,2023-03-27 13:03:43.000000 UTC,104999,Iowa,Hawkeyes,73,1,false,true,1310315-1611558-967627-1310318-1910052,1,1,302.0,313.0,04:58,04:47,11.0,2,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,00:11,1,0,1.0,,,1.0,0.8,0.9,2.0,1.25,0.75,false
2252718-104999-3,3,2252718,5,33535,2023-03-27 13:03:43.000000 UTC,104999,Iowa,Hawkeyes,73,1,false,true,1310315-1683599-1611558-1310318-1910052,1,1,313.0,349.0,04:47,04:11,36.0,1,5,-4,0,1,0,0,0,1,1,1,0,0,0,0,0,2,3,1,2,1,1,0,2,0,0,1,1,00:36,0,2,,0.0,1.0,1.4,1.93,1.665,0.7143,2.5907,-1.8764,false
2252718-104999-4,4,2252718,6,33535,2023-03-27 13:03:43.000000 UTC,104999,Iowa,Hawkeyes,73,1,false,true,1310315-1683599-1611558-1910052-967634,1,1,349.0,392.0,04:11,03:28,43.0,0,3,-3,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,1,1,0,1,0,0,0,0,00:43,0,0,,,,2.0,1.0,1.5,0.0,3.0,-3.0,false
2252718-104999-5,5,2252718,7,33535,2023-03-27 13:03:43.000000 UTC,104999,Iowa,Hawkeyes,73,1,false,true,1362911-1611558-967627-1310318-967634,1,1,392.0,529.0,03:28,01:11,137.0,8,9,-1,2,3,0,1,2,2,2,2,0,0,0,1,0,4,5,3,3,1,2,0,3,0,0,1,0,02:17,1,1,0.0,1.0,1.0,3.8,5.0,4.4,2.1053,1.8,0.3053,true
2252718-104999-6,6,2252718,8,33535,2023-03-27 13:03:43.000000 UTC,104999,Iowa,Hawkeyes,73,1,false,true,1310315-1611558-967627-1310318-967634,1,1,529.0,594.2,01:11,00:05,65.2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,2,0,2,0,0,0,0,0,1,1,1,01:05,1,2,0.0,,,2.0,0.92999999999999994,1.465,0.0,0.0,0.0,false
