rowId,flowStint,gameId,stint,competitionId,updated,teamId,teamMarket,teamName,conferenceId,divisionId,isExhib,inDivision,lineupId,periodNumber,gameFlowPeriod,sStart,sEnd,cStart,cEnd,secs,ptsScored,ptsAgst,netPts,fgm,fga,fgm2,fga2,fgm3,fga3,ftm,fta,ast,stl,tov,drb,orb,fgmAgst,fgaAgst,fgm2Agst,fga2Agst,fgm3Agst,fga3Agst,ftaAgst,astAgst,tovAgst,stlAgst,drbAgst,orbAgst,cDiff,reb,rebAgst,fg2Pct,fg3Pct,ftPct,oPoss,dPoss,avgPoss,oppp,dppp,netppp,isQualified
2181086-105491-17,17,2181086,18,33535,2023-02-26 19:08:08.000000 UTC,105491,South Carolina,Gamecocks,89,1,false,true,1689294-1321390-1689293-1321388-1615279,4,4,1913.0,2005.0,08:07,06:35,92.0,0,2,-2,0,1,0,1,0,0,0,0,0,0,2,1,1,0,1,0,1,0,0,2,0,0,1,0,0,01:32,2,0,0.0,,,1.93,1.8,1.865,0.0,1.1111,-1.1111,false
2181086-105491-18,18,2181086,19,33535,2023-02-26 19:08:08.000000 UTC,105491,South Carolina,Gamecocks,89,1,false,true,1689294-1321390-1321392-1321388-1615279,4,4,2005.0,2055.0,06:35,05:45,50.0,0,2,-2,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,00:50,1,0,,0.0,,-0.070000000000000062,1.0,0.465,0.0,2.0,-2.0,false
2181086-105491-19,19,2181086,20,33535,2023-02-26 19:08:08.000000 UTC,105491,South Carolina,Gamecocks,89,1,false,true,1321390-951661-1321392-1321388-1615279,4,4,2055.0,2109.0,05:45,04:51,54.0,2,2,0,1,3,1,3,0,0,0,0,1,0,0,1,1,1,2,1,1,0,1,0,0,0,0,1,0,00:54,2,1,0.3333,,,1.93,2.0,1.965,1.0363,1.0,0.0363,false
2181086-105491-20,20,2181086,21,33535,2023-02-26 19:08:08.000000 UTC,105491,South Carolina,Gamecocks,89,1,false,true,1321390-951661-1321392-957639-1321388,4,4,2110.0,2248.0,04:51,02:32,138.0,6,5,1,2,4,2,3,0,1,2,2,1,0,0,1,1,1,2,1,2,0,0,3,1,0,0,1,0,02:18,2,1,0.6667,0.0,1.0,3.7299999999999995,3.2,3.465,1.6086,1.5625,0.0461,true
2181086-105491-21,21,2181086,22,33535,2023-02-26 19:08:08.000000 UTC,105491,South Carolina,Gamecocks,89,1,false,true,1321390-951661-1321392-1321394-1321388,4,4,2248.0,2303.0,02:32,01:37,55.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,1,0,00:55,1,1,,0.0,,1.0,2.0,1.5,0.0,0.0,0.0,false
2181086-105491-22,22,2181086,23,33535,2023-02-26 19:08:08.000000 UTC,105491,South Carolina,Gamecocks,89,1,false,true,1321386-1321390-1321392-1321394-1321388,4,4,2303.0,2387.4,01:37,00:12,84.4,2,4,-2,0,3,0,1,0,2,2,2,0,0,0,0,1,2,3,2,3,0,0,0,2,0,0,2,1,01:24,1,3,0.0,0.0,1.0,2.7299999999999995,1.93,2.33,0.7326,2.0725,-1.3399,false
2181086-105491-23,23,2181086,24,33535,2023-02-26 19:08:08.000000 UTC,105491,South Carolina,Gamecocks,89,1,false,true,1321386-1689293-1976269-1689291-1321394,4,4,2387.4,2400.0,00:12,00:00,12.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,00:13,1,0,,,,0.0,1.0,0.5,,0.0,,false
2252723-105491-1,1,2252723,3,33535,2023-03-25 20:12:16.000000 UTC,105491,South Carolina,Gamecocks,89,1,false,true,1321390-951661-1321392-957639-1321388,1,1,0.0,404.0,10:00,03:16,404.0,12,5,7,5,13,4,10,1,3,1,2,3,1,0,5,4,2,8,1,4,1,4,0,2,2,0,4,0,06:44,9,4,0.4,0.3333,0.5,9.52,10.0,9.76,1.2605,0.5,0.7605,true
2252723-105491-2,2,2252723,4,33535,2023-03-25 20:12:16.000000 UTC,105491,South Carolina,Gamecocks,89,1,false,true,1689294-1689293-1321392-1321388-1615279,1,1,404.0,582.6,03:16,00:17,178.6,2,2,0,1,6,1,2,0,4,0,0,0,1,0,2,2,1,3,1,2,0,1,0,1,1,0,3,0,02:59,4,3,0.5,0.0,,3.86,4.0,3.93,0.5181,0.5,0.0181,true
2252723-105491-3,3,2252723,5,33535,2023-03-25 20:12:16.000000 UTC,105491,South Carolina,Gamecocks,89,1,false,true,1689294-1321390-1689293-1321394-1615279,1,1,582.6,600.0,00:17,00:00,17.4,0,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,00:17,0,0,,,,1.0,0.8,0.9,0.0,1.25,-1.25,false
2252723-105491-4,4,2252723,5,33535,2023-03-25 20:12:16.000000 UTC,105491,South Carolina,Gamecocks,89,1,false,true,1689294-1321390-1689293-1321394-1615279,2,2,600.0,717.0,10:00,08:03,117.0,2,2,0,1,2,1,1,0,1,0,0,1,0,1,3,0,1,4,1,4,0,0,0,1,0,0,1,0,01:57,3,1,1.0,0.0,,3.0,4.0,3.5,0.6667,0.5,0.1667,true
2252723-105491-5,5,2252723,6,33535,2023-03-25 20:12:16.000000 UTC,105491,South Carolina,Gamecocks,89,1,false,true,1689294-1321390-1321392-1321394-1321388,2,2,717.0,757.0,08:03,07:23,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,00:40,0,0,,,,1.0,1.0,1.0,0.0,0.0,0.0,false
2252723-105491-6,6,2252723,7,33535,2023-03-25 20:12:16.000000 UTC,105491,South Carolina,Gamecocks,89,1,false,true,1689294-1321390-1321392-1321388-1615279,2,2,757.0,894.0,07:23,05:06,137.0,2,0,2,1,4,1,3,0,1,0,0,1,0,1,3,1,0,3,0,0,0,3,0,0,0,0,2,0,02:17,4,2,0.3333,0.0,,3.9299999999999997,3.0,3.465,0.5089,0.0,0.5089,true
2252723-105491-7,7,2252723,8,33535,2023-03-25 20:12:16.000000 UTC,105491,South Carolina,Gamecocks,89,1,false,true,1321390-951661-1321392-1321388-1615279,2,2,894.0,1107.0,05:06,01:33,213.0,7,3,4,3,6,2,5,1,1,0,1,3,0,1,2,1,1,3,1,3,0,0,2,0,3,1,3,0,03:33,3,3,0.4,1.0,0.0,6.5975,6.8,6.6988,1.061,0.4412,0.6198,true
2252723-105491-8,8,2252723,9,33535,2023-03-25 20:12:16.000000 UTC,105491,South Carolina,Gamecocks,89,1,false,true,1321390-951661-1321392-957639-1615279,2,2,1107.0,1142.8,01:33,00:57,35.8,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,00:36,0,1,0.0,,,1.0,1.0,1.0,0.0,0.0,0.0,false
2252723-105491-9,9,2252723,10,33535,2023-03-25 20:12:16.000000 UTC,105491,South Carolina,Gamecocks,89,1,false,true,951661-1321392-957639-1321394-1615279,2,2,1142.8,1200.0,00:57,00:00,57.2,0,2,-2,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,00:57,1,0,,0.0,,0.92999999999999994,1.0,0.965,0.0,2.0,-2.0,false
2252723-105491-10,10,2252723,11,33535,2023-03-25 20:12:16.000000 UTC,105491,South Carolina,Gamecocks,89,1,false,true,1321390-951661-1321392-957639-1321388,3,3,1200.0,1480.0,10:00,05:20,280.0,12,7,5,4,7,4,7,0,0,4,5,3,0,0,1,2,2,3,2,3,0,0,4,2,3,0,2,1,04:40,3,3,0.5714,,0.8,7.395,7.0649999999999995,7.23,1.6227,0.9908,0.6319,true
2252723-105491-11,11,2252723,12,33535,2023-03-25 20:12:16.000000 UTC,105491,South Carolina,Gamecocks,89,1,false,true,1321390-951661-1689293-957639-1615279,3,3,1480.0,1500.0,05:20,05:00,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:20,0,0,,,,1.0,0.0,0.5,0.0,,,false
2252723-105491-12,12,2252723,13,33535,2023-03-25 20:12:16.000000 UTC,105491,South Carolina,Gamecocks,89,1,false,true,1689294-1689293-1321392-957639-1615279,3,3,1500.0,1605.0,05:00,03:15,105.0,4,3,1,1,3,1,3,0,0,2,2,1,0,0,2,1,1,3,0,1,1,2,0,1,0,0,1,0,01:45,3,1,0.3333,,1.0,2.7299999999999995,3.0,2.865,1.4652,1.0,0.4652,true
2252723-105491-13,13,2252723,14,33535,2023-03-25 20:12:16.000000 UTC,105491,South Carolina,Gamecocks,89,1,false,true,1689294-1689293-957639-1321394-1615279,3,3,1605.0,1626.0,03:15,02:54,21.0,0,3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,00:21,0,0,,,,0.0,1.0,0.5,,3.0,,false
2252723-105491-14,14,2252723,15,33535,2023-03-25 20:12:16.000000 UTC,105491,South Carolina,Gamecocks,89,1,false,true,1689294-1689293-1321394-1321388-1615279,3,3,1626.0,1800.0,02:54,00:00,174.0,9,2,7,4,4,3,3,1,1,0,0,4,0,0,2,0,1,5,1,4,0,1,0,0,0,0,0,1,02:54,2,1,1.0,1.0,,4.0,3.5733333333333333,3.7867,2.25,0.5597,1.6903,true
2252723-105491-15,15,2252723,15,33535,2023-03-25 20:12:16.000000 UTC,105491,South Carolina,Gamecocks,89,1,false,true,1689294-1689293-1321394-1321388-1615279,4,4,1800.0,1937.0,10:00,07:43,137.0,0,0,0,0,4,0,3,0,1,0,0,0,0,1,4,1,0,6,0,3,0,3,0,0,0,0,3,2,02:17,5,5,0.0,0.0,,3.9299999999999997,3.86,3.895,0.0,0.0,0.0,true
2252723-105491-16,16,2252723,16,33535,2023-03-25 20:12:16.000000 UTC,105491,South Carolina,Gamecocks,89,1,false,true,1689294-1321390-957639-1321394-1321388,4,4,1937.0,1957.0,07:43,07:23,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,00:20,0,1,,,,0.0,-0.070000000000000062,-0.035,,0.0,,false
2252723-105491-17,17,2252723,17,33535,2023-03-25 20:12:16.000000 UTC,105491,South Carolina,Gamecocks,89,1,false,true,1321390-951661-957639-1321394-1321388,4,4,1957.0,2039.0,07:23,06:01,82.0,2,4,-2,1,3,1,3,0,0,0,0,0,0,0,1,1,1,2,1,1,0,1,2,1,0,0,1,0,01:22,2,1,0.3333,,,1.93,2.8,2.365,1.0363,1.4286,-0.3923,false
2252723-105491-18,18,2252723,18,33535,2023-03-25 20:12:16.000000 UTC,105491,South Carolina,Gamecocks,89,1,false,true,1321390-951661-1689293-957639-1321394,4,4,2039.0,2179.0,06:01,03:41,140.0,3,0,3,1,2,0,1,1,1,0,0,1,0,2,1,0,0,1,0,1,0,0,0,0,1,0,0,0,02:20,1,0,0.0,1.0,,4.0,2.0,3.0,0.75,0.0,0.75,true
2252723-105491-19,19,2252723,19,33535,2023-03-25 20:12:16.000000 UTC,105491,South Carolina,Gamecocks,89,1,false,true,951661-1689293-1913005-1913006-1321394,4,4,2179.0,2245.0,03:41,02:35,66.0,2,0,2,1,2,1,2,0,0,0,0,1,2,0,0,0,0,1,0,0,0,1,0,0,2,0,1,1,01:06,0,2,0.5,,,2.0,1.93,1.965,1.0,0.0,1.0,false
2252723-105491-20,20,2252723,20,33535,2023-03-25 20:12:16.000000 UTC,105491,South Carolina,Gamecocks,89,1,false,true,1321386-1913005-1976269-1689291-1913006,4,4,2245.0,2400.0,02:35,00:00,155.0,2,9,-7,1,5,1,3,0,2,0,2,1,0,0,1,1,3,6,3,6,0,0,3,1,1,0,4,2,02:35,2,6,0.3333,0.0,0.0,4.944,6.0600000000000005,5.502,0.4045,1.4851,-1.0806,true
2252723-105632-1,1,2252723,3,33535,2023-03-25 20:12:16.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1320951-958626-1320952-1928812-1612047,1,1,0.0,166.0,10:00,07:14,166.0,3,4,-1,1,3,0,1,1,2,0,0,1,0,1,2,0,2,5,2,4,0,1,0,2,0,0,2,1,02:46,2,3,0.0,0.5,,4.0,3.9299999999999997,3.965,0.75,1.0178,-0.2678,true
2252723-105632-2,2,2252723,4,33535,2023-03-25 20:12:16.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1928813-1320951-1928812-1928817-1612047,1,1,166.0,250.0,07:14,05:50,84.0,0,3,-3,0,1,0,0,0,1,0,0,0,0,1,1,0,1,2,0,0,1,2,0,1,0,1,1,0,01:24,1,1,,0.0,,2.0,2.0,2.0,0.0,1.5,-1.5,false
2252723-105632-3,3,2252723,5,33535,2023-03-25 20:12:16.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1928813-1320951-958626-1928822-1928817,1,1,250.0,404.0,05:50,03:16,154.0,2,5,-3,1,4,1,3,0,1,0,0,1,0,0,1,0,2,6,2,6,0,0,2,0,0,0,2,3,02:34,1,5,0.3333,0.0,,4.0,3.59,3.795,0.5,1.3928,-0.8928,true
2252723-105632-4,4,2252723,6,33535,2023-03-25 20:12:16.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1928813-958626-1320952-1928823-1928822,1,1,404.0,582.6,03:16,00:17,178.6,2,2,0,1,3,1,2,0,1,0,0,1,0,1,3,0,1,6,1,2,0,4,0,0,0,1,2,2,02:59,3,4,0.5,0.0,,4.0,3.86,3.93,0.5,0.5181,-0.0181,true
2252723-105632-5,5,2252723,8,33535,2023-03-25 20:12:16.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1320951-958626-1320952-1928812-1928817,1,1,582.6,600.0,00:17,00:00,17.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,00:17,0,0,,,,0.0,1.0,0.5,,0.0,,false
2252723-105632-6,6,2252723,8,33535,2023-03-25 20:12:16.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1320951-958626-1320952-1928812-1928817,2,2,600.0,717.0,10:00,08:03,117.0,2,2,0,1,4,1,4,0,0,0,0,1,0,0,1,0,1,2,1,1,0,1,0,1,1,0,3,0,01:57,1,3,0.25,,,4.0,3.0,3.5,0.5,0.6667,-0.1667,true
2252723-105632-7,7,2252723,9,33535,2023-03-25 20:12:16.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1320951-958626-1928812-1320949-1928817,2,2,717.0,757.0,08:03,07:23,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,00:40,0,0,,,,1.0,1.0,1.0,0.0,0.0,0.0,false
2252723-105632-8,8,2252723,10,33535,2023-03-25 20:12:16.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1320951-958626-1928812-1928822-1320949,2,2,757.0,798.0,07:23,06:42,41.0,0,2,-2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,00:41,0,1,,0.0,,1.0,2.0,1.5,0.0,1.0,-1.0,false
2252723-105632-9,9,2252723,11,33535,2023-03-25 20:12:16.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1320951-958626-1928812-1928822-1612047,2,2,798.0,894.0,06:42,05:06,96.0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,3,0,2,0,1,0,0,0,0,2,1,01:36,2,3,,0.0,,2.0,1.93,1.965,0.0,0.0,0.0,false
2252723-105632-10,10,2252723,12,33535,2023-03-25 20:12:16.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1928813-1320951-1320952-1928812-1928817,2,2,894.0,1002.0,05:06,03:18,108.0,3,4,-1,1,2,1,2,0,0,1,2,0,1,1,1,0,2,4,2,4,0,0,0,2,1,0,1,1,01:48,1,2,0.5,,0.5,3.8,3.9299999999999997,3.865,0.7895,1.0178,-0.2283,true
2252723-105632-11,11,2252723,13,33535,2023-03-25 20:12:16.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1928813-1320951-1928812-1928822-1612047,2,2,1002.0,1022.0,03:18,02:58,20.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,00:20,1,1,0.0,,,1.0,0.4,0.7,0.0,0.0,0.0,false
2252723-105632-12,12,2252723,14,33535,2023-03-25 20:12:16.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1928813-1320951-1320952-1928812-1928822,2,2,1022.0,1107.0,02:58,01:33,85.0,0,3,-3,0,0,0,0,0,0,0,0,0,0,2,1,0,1,2,0,1,1,1,0,1,0,0,0,0,01:25,1,0,,,,2.0,2.0,2.0,0.0,1.5,-1.5,false
2252723-105632-13,13,2252723,15,33535,2023-03-25 20:12:16.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1320951-1320952-1928812-1928823-1928822,2,2,1107.0,1142.8,01:33,00:57,35.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,00:36,1,0,,,,1.0,1.0,1.0,0.0,0.0,0.0,false
2252723-105632-14,14,2252723,16,33535,2023-03-25 20:12:16.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1320951-958626-1320952-1928823-1928822,2,2,1142.8,1200.0,00:57,00:00,57.199999999999989,2,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,00:57,0,1,1.0,,,1.0,0.92999999999999994,0.965,2.0,0.0,2.0,false
2252723-105632-15,15,2252723,17,33535,2023-03-25 20:12:16.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1320951-958626-1320952-1928812-1928817,3,3,1200.0,1304.0,10:00,08:16,104.0,2,2,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,2,0,2,0,0,2,0,0,0,0,1,01:44,1,1,1.0,,,2.0,1.7299999999999998,1.865,1.0,1.1561,-0.1561,false
2252723-105632-16,16,2252723,18,33535,2023-03-25 20:12:16.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1320951-1320952-1928812-1928823-1928817,3,3,1304.0,1350.0,08:16,07:30,46.0,1,2,-1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,2,1,2,0,0,0,1,0,0,1,1,00:46,0,2,,,0.5,0.8,0.92999999999999994,0.865,1.25,2.1505,-0.9005,false
2252723-105632-17,17,2252723,19,33535,2023-03-25 20:12:16.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1320951-1320952-1928812-1928823-1928822,3,3,1350.0,1352.0,07:30,07:28,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:02,0,0,,,,0.0,0.0,0.0,,,,false
2252723-105632-18,18,2252723,20,33535,2023-03-25 20:12:16.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1928813-1320951-1320952-1928823-1928822,3,3,1352.0,1380.0,07:28,07:00,28.0,0,1,-1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,00:28,2,0,0.0,,,0.92999999999999994,0.8,0.865,0.0,1.25,-1.25,false
2252723-105632-19,19,2252723,21,33535,2023-03-25 20:12:16.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1928813-1320951-1928823-1928822-1612047,3,3,1380.0,1405.0,07:00,06:35,25.0,0,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,00:25,0,0,,,,0.0,1.0,0.5,,2.0,,false
2252723-105632-20,20,2252723,22,33535,2023-03-25 20:12:16.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1928813-1320951-958626-1928822-1612047,3,3,1405.0,1480.0,06:35,05:20,75.0,4,5,-1,1,1,1,1,0,0,2,2,1,0,1,0,0,2,2,2,2,0,0,1,1,0,0,0,0,01:15,0,0,1.0,,1.0,2.8,2.4,2.6,1.4286,2.0833,-0.6548,true
2252723-105632-21,21,2252723,23,33535,2023-03-25 20:12:16.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1320951-958626-1928812-1928822-1612047,3,3,1480.0,1582.0,05:20,03:38,102.0,3,2,1,1,3,0,1,1,2,0,0,1,0,0,1,0,1,2,1,2,0,0,0,1,1,0,2,0,01:42,1,2,0.0,0.5,,3.0,3.0,3.0,1.0,0.6667,0.3333,true
2252723-105632-22,22,2252723,24,33535,2023-03-25 20:12:16.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1320951-958626-1320952-1928812-1928817,3,3,1582.0,1605.0,03:38,03:15,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,00:23,0,1,,,,0.0,-0.070000000000000062,-0.035,,0.0,,false
2252723-105632-23,23,2252723,25,33535,2023-03-25 20:12:16.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1320951-958626-1320952-1928812-1612047,3,3,1605.0,1718.0,03:15,01:22,113.0,5,7,-2,2,4,1,2,1,2,0,0,1,0,0,0,1,2,2,1,1,1,1,2,2,0,0,1,0,01:53,1,1,0.5,0.5,,2.9299999999999997,2.8,2.865,1.7065,2.5,-0.7935,true
2252723-105632-24,24,2252723,26,33535,2023-03-25 20:12:16.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1320951-958626-1320952-1928812-1928822,3,3,1718.0,1800.0,01:22,00:00,82.0,0,4,-4,0,2,0,2,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,2,0,0,1,0,01:22,0,1,0.0,,,2.0,2.0,2.0,0.0,2.0,-2.0,false
2252723-105632-25,25,2252723,28,33535,2023-03-25 20:12:16.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1928813-1320951-1928823-1928817-1612047,4,4,1800.0,1893.0,10:00,08:27,93.0,0,0,0,0,5,0,2,0,3,0,0,0,0,0,2,2,0,2,0,1,0,1,0,0,0,0,3,0,01:33,4,3,0.0,0.0,,2.86,2.0,2.43,0.0,0.0,0.0,false
2252723-105632-26,26,2252723,29,33535,2023-03-25 20:12:16.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1928813-958626-1320952-1928823-1320949,4,4,1893.0,1937.0,08:27,07:43,44.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2,0,2,0,0,0,0,1,0,1,1,00:44,1,2,0.0,,,1.0,1.93,1.465,0.0,0.0,0.0,false
2252723-105632-27,27,2252723,30,33535,2023-03-25 20:12:16.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1928813-1320952-1928812-1928823-1320949,4,4,1937.0,2039.0,07:43,06:01,102.0,4,2,2,1,3,1,1,0,2,2,2,1,1,0,1,1,1,3,1,3,0,0,0,0,0,0,1,1,01:42,2,2,1.0,0.0,1.0,2.7299999999999995,1.93,2.33,1.4652,1.0363,0.4289,false
2252723-105632-28,28,2252723,31,33535,2023-03-25 20:12:16.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1928813-1320951-1320952-1928812-1320949,4,4,2039.0,2110.0,06:01,04:50,71.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,01:11,0,1,0.0,,,1.0,3.0,2.0,0.0,0.0,0.0,false
2252723-105632-29,29,2252723,32,33535,2023-03-25 20:12:16.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1320951-958626-1928812-1320949-1612047,4,4,2110.0,2138.0,04:50,04:22,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:28,0,0,,,,1.0,0.0,0.5,0.0,,,false
2252723-105632-30,30,2252723,33,33535,2023-03-25 20:12:16.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1320951-958626-1320952-1928812-1612047,4,4,2138.0,2179.0,04:22,03:41,41.0,0,3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,00:41,0,0,,,,0.0,1.0,0.5,,3.0,,false
2252723-105632-31,31,2252723,34,33535,2023-03-25 20:12:16.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1928813-1320951-958626-1320952-1612047,4,4,2179.0,2245.0,03:41,02:35,66.0,0,2,-2,0,1,0,0,0,1,0,0,0,0,2,1,1,1,2,1,2,0,0,0,1,0,2,0,0,01:06,2,0,,0.0,,1.93,2.0,1.965,0.0,1.0,-1.0,false
2252723-105632-32,32,2252723,35,33535,2023-03-25 20:12:16.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1928813-1320951-958626-1320952-1320949,4,4,2245.0,2272.0,02:35,02:08,27.0,4,0,4,1,2,1,2,0,0,2,2,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,00:27,2,0,0.5,,1.0,1.7299999999999998,1.0,1.365,2.3121,0.0,2.3121,false
2252723-105632-33,33,2252723,36,33535,2023-03-25 20:12:16.000000 UTC,105632,UCLA,Bruins,74,1,false,true,1928813-958626-1320952-1928823-1320949,4,4,2272.0,2400.0,02:08,00:00,128.00000000000003,5,2,3,2,4,2,4,0,0,1,1,1,0,1,3,1,1,4,1,3,0,1,2,1,0,0,1,1,02:08,4,2,0.5,,1.0,4.33,3.9974999999999996,4.1638,1.1547,0.5003,0.6544,true
2252730-105131-1,1,2252730,3,33535,2023-03-28 01:10:07.000000 UTC,105131,Maryland,Terrapins,73,1,false,true,973585-1185828-1724264-1319635-1319634,1,1,0.0,82.0,10:00,08:38,82.0,4,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,1,3,1,2,0,1,0,1,0,0,0,2,01:22,0,2,1.0,,,2.0,0.85999999999999988,1.43,2.0,2.3256,-0.3256,false
2252730-105131-2,2,2252730,4,33535,2023-03-28 01:10:07.000000 UTC,105131,Maryland,Terrapins,73,1,false,true,1185828-1724264-1319635-979339-1319634,1,1,82.0,90.0,08:38,08:30,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:08,0,0,,,,0.0,0.0,0.0,,,,false
2252730-105131-3,3,2252730,5,33535,2023-03-28 01:10:07.000000 UTC,105131,Maryland,Terrapins,73,1,false,true,1185828-1317350-1724264-1319635-1319634,1,1,90.0,179.0,08:30,07:01,89.0,1,4,-3,0,3,0,3,0,0,1,2,0,0,0,1,0,2,3,2,3,0,0,0,0,1,0,3,0,01:29,1,3,0.0,,0.5,3.8,4.0,3.9,0.2632,1.0,-0.7368,true
2252730-105131-4,4,2252730,6,33535,2023-03-28 01:10:07.000000 UTC,105131,Maryland,Terrapins,73,1,false,true,1916217-1185828-1317350-1724264-1319634,1,1,179.0,226.0,07:01,06:14,47.0,0,2,-2,0,2,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,00:47,1,1,0.0,0.0,,0.92999999999999994,1.0,0.965,0.0,2.0,-2.0,false
2252730-105131-5,5,2252730,7,33535,2023-03-28 01:10:07.000000 UTC,105131,Maryland,Terrapins,73,1,false,true,973585-1916217-1185828-1317350-1319634,1,1,226.0,414.0,06:14,03:06,188.0,9,5,4,4,4,3,3,1,1,0,0,4,2,1,1,0,2,5,1,4,1,1,0,1,2,1,0,2,03:08,1,2,1.0,1.0,,5.0,4.8599999999999994,4.93,1.8,1.0288,0.7712,true
2252730-105131-6,6,2252730,8,33535,2023-03-28 01:10:07.000000 UTC,105131,Maryland,Terrapins,73,1,false,true,973585-1916217-1317350-1319635-1319634,1,1,414.0,490.0,03:06,01:50,76.0,5,2,3,1,3,0,2,1,1,2,2,0,0,0,1,1,0,1,0,0,0,1,2,0,1,0,0,0,01:16,2,0,0.0,1.0,1.0,1.6599999999999997,2.8,2.23,3.012,0.7143,2.2978,false
